id_filme,titulo,ano,data_lancamento,generos,duracao,pais,idioma,orcamento,receita,receita_eua,nota_imdb,num_avaliacoes,direcao,roteiro,producao,elenco,descricao,num_criticas_publico,num_criticas_critica
tt0064100,Bob & Carol & Ted & Alice,1969,1970-01-01,"Comedy, Drama, Romance",105,USA,English,2000000,NA,NA,6.8,5942,Paul Mazursky,"Paul Mazursky, Larry Tucker",Columbia Pictures,"Natalie Wood, Robert Culp, Elliott Gould, Dyan Cannon, Horst Ebersberg, Lee Bergere, Donald F. Muhich, Noble Lee Holderread Jr., K.T. Stevens, Celeste Yarnall, Lynn Borden, Linda Burton, Greg Mullavey, Andre Philippe, Diane Berghoff",A light-hearted picture of middle-aged love and friendship.,68,44
tt6982794,Clickbait,2019,2019-06-18,"Comedy, Horror, Thriller",80,USA,NA,NA,NA,NA,4.9,2107,"Sophia Cacciola, Michael J. Epstein","Jeremy Long, Michael J. Epstein",Launch Over,"Colby Stewart, Brandi Aguilar, Seth Chatfield, Ryan James Hilt, Cedric Jonathan, Makeda Kumasi, Jannica Olin, Johannes Grenzfurthner, Sarah Paterson, Sophia Cacciola, Brittnee Hollenbach, Lianne O'Shea, Michael J. Epstein, Matt Stuertz, Jill Galbraith","A college student who will do just about anything for Internet fame is kidnapped by a fan, and her reluctant roommate is the only one who can save her in this horror satire of popularity culture.",34,30
tt0047136,Johnny Guitar,1954,1954-11-10,"Drama, Western",110,USA,English,NA,4604,NA,7.7,15198,Nicholas Ray,"Philip Yordan, Roy Chanslor",Republic Pictures (I),"Joan Crawford, Sterling Hayden, Mercedes McCambridge, Scott Brady, Ward Bond, Ben Cooper, Ernest Borgnine, John Carradine, Royal Dano, Frank Ferguson, Paul Fix, Rhys Williams, Ian MacDonald","After helping a wounded gang member, a strong-willed female saloon owner is wrongly suspected of murder and bank robbery by a lynch mob.",125,87
tt0110912,Pulp Fiction,1994,1994-10-28,"Crime, Drama",154,USA,"English, Spanish, French",8000000,222831817,107928762,8.9,1780147,Quentin Tarantino,"Quentin Tarantino, Roger Avary",Miramax,"Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta, Samuel L. Jackson, Phil LaMarr, Frank Whaley, Burr Steers, Bruce Willis, Ving Rhames, Paul Calderon, Bronagh Gallagher, Rosanna Arquette, Eric Stoltz, Uma Thurman","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",3058,289
tt0119822,As Good as It Gets,1997,1998-01-30,"Comedy, Drama, Romance",139,USA,English,50000000,314178011,148478011,7.7,270079,James L. Brooks,"Mark Andrus, Mark Andrus",TriStar Pictures,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros, Jill the Dog, Timer the Dog, Billy the Dog, Bibi Osterwald, Ross Bleckner, Bernadette Balagtas, Jaffe Cohen","A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",548,136
tt0038622,Humoresque,1946,1947-10-08,"Drama, Music, Romance",125,USA,English,2164000,NA,NA,7.3,3819,Jean Negulesco,"Clifford Odets, Zachary Gold",Warner Bros.,"Joan Crawford, John Garfield, Oscar Levant, J. Carrol Naish, Joan Chandler, Tom D'Andrea, Peggy Knudsen, Ruth Nelson, Craig Stevens, Paul Cavanagh, Richard Gaines, John Abbott, Robert Blake, Tommy Cook, Don McGuire","A classical musician from the slums is sidetracked by his love for a wealthy, neurotic socialite.",70,22
tt5161376,Tonight She Comes,2016,2018-02-13,"Comedy, Horror",84,USA,English,NA,NA,NA,3.8,1869,Matt Stuertz,Matt Stuertz,Twenty Eighteen Seventy-Six,"Nathan Eswine, Larissa White, Jenna McDonald, Brock Russell, Cameisha Cotton, Adam Hartley, Dal Nicole, Frankie Ray","After a girl goes missing, two of her friends and a mysterious set of strangers find themselves drawn to the cabin in the woods where she disappeared. They will laugh, they will drink, they will kiss, they will make love, and THEY MUST ALL DIE.",50,39
tt0120878,The Velocity of Gary,1998,1998-09-22,"Comedy, Drama, Romance",100,USA,English,4000000,2143,2143,5,1691,Dan Ireland,James Still,Cineville,"Vincent D'Onofrio, Salma Hayek, Thomas Jane, Olivia d'Abo, Shawn Michael Howard, Khalil Kain, Chad Lindberg, Cordelia Richards, Danny Arroyo, Bingo, Jason Cutler, Elizabeth D'Onofrio, Hawk D'Onofrio, Keegan de Lancie, Ravell Dameron",Valentino is an Ex Adult film star very much in love with his girlfriend Mary Carmen....and boyfriend Gary. Things take a tragic turn when Valentino is rushed to the hospital after ...,39,18
tt0082418,Friday the 13th Part 2,1981,1981-04-30,"Horror, Mystery, Thriller",87,USA,English,1250000,21722776,21722776,6.1,57078,Steve Miner,"Ron Kurz, Victor Miller",Georgetown Productions Inc.,"Amy Steel, John Furey, Adrienne King, Kirsten Baker, Stuart Charno, Warrington Gillette, Walt Gorney, Marta Kober, Tom McBride, Bill Randolph, Lauren-Marie Taylor, Russell Todd, Betsy Palmer, Cliff Cudney, Jack Marks","Mrs. Voorhees is dead, and Camp Crystal Lake is shut down, but a camp next to the infamous place is stalked by an unknown assailant.",437,165
tt1133989,Medicine for Melancholy,2008,2008-03-07,"Drama, Romance",88,USA,English,13000,111551,111551,6.7,1977,Barry Jenkins,Barry Jenkins,Strike Anywhere,"Wyatt Cenac, Tracey Heggins, Elizabeth Acker, Melissa Bisagni, DeMorge Brown, Powell DeGrange, Chida Emeka, John Friedberg, Dana Julius, Ondine Kilker, Erin Klenow, Phoebe Chi Ching Kwok, Tommi Avicolli Mecca, Adam Moskowitz, Jennifer Sanchez",Twenty-four hours in the tentative relationship of two young San Franciscans also dealing with the conundrum of being a minority in a rapidly gentrifying city.,20,49
tt0091129,The Golden Child,1986,1987-03-27,"Action, Adventure, Comedy",94,USA,English,25000000,79817937,79817937,6,50186,Michael Ritchie,Dennis Feldman,Paramount Pictures,"J.L. Reate, Eddie Murphy, Charles Dance, Charlotte Lewis, Victor Wong, Randall 'Tex' Cobb, James Hong, Shakti Chen, Tau Logo, Tiger Chung Lee, Pons Maar, Peter Kwong, Wally Taylor, Eric Douglas, Charles Levin",A private detective specializing in missing children is charged with the task of finding a special child whom dark forces want to eliminate.,87,35
tt0822832,Marley & Me,2008,2009-04-03,"Comedy, Drama, Family",111,USA,English,60000000,255743093,143153751,7.1,144191,David Frankel,"Scott Frank, Don Roos",Fox 2000 Pictures,"Owen Wilson, Jennifer Aniston, Eric Dane, Kathleen Turner, Alan Arkin, Nathan Gamble, Haley Bennett, Ann Dowd, Clarke Peters, Finley Jacobsen, Lucy Merriam, Bryce Robinson, Ben Hyland, Sarah O'Kelly, Keith Hudson","A family learns important life lessons from their adorable, but naughty and neurotic dog.",347,184
tt0086320,Sleepaway Camp,1983,1983-11-18,Horror,84,USA,English,350000,NA,NA,6.3,25573,Robert Hiltzik,Robert Hiltzik,American Eagle Films,"Felissa Rose, Jonathan Tiersten, Karen Fields, Christopher Collet, Mike Kellin, Katherine Kamhi, Paul DeAngelo, Thomas E. van Dell, Loris Diran, John E. Dunn, Willy Kuskin, Desiree Gould, Owen Hughes, Robert Earl Jones, Susan Glaze","Angela Baker, a shy, traumatized young girl, is sent to summer camp with her cousin. Shortly after her arrival, anyone with sinister or less than honorable intentions gets their comeuppance.",359,145
tt0034578,Captains of the Clouds,1942,1942-02-21,"Action, Drama, War",114,USA,English,NA,NA,NA,6.4,1361,Michael Curtiz,"Arthur T. Horman, Roland Gillett",Warner Bros.,"James Cagney, Dennis Morgan, Brenda Marshall, Alan Hale, George Tobias, Reginald Gardiner, W.A. Bishop, Reginald Denny, Russell Arms, Paul Cavanagh, Clem Bevans, J.M. Kerrigan, J. Farrell MacDonald, Patrick O'Moore, Morton Lowry","Inspired by Churchill's Dunkirk speech, brash, undisciplined bush pilot Brian MacLean and three friends enlist in the RCAF but are deemed too old to be fliers.",32,9
tt0454970,Turistas,2006,2007-06-01,"Horror, Mystery, Thriller",93,USA,"English, Portuguese",10000000,14756513,7027762,5.4,35564,John Stockwell,Michael Arlen Ross,Fox Atomic,"Josh Duhamel, Melissa George, Olivia Wilde, Desmond Askew, Beau Garrett, Max Brown, Agles Steib, Miguel Lunardi, Jorge Só, Cristiani Aparecida, Lucy Ramos, Andrea Watrouse, Diego Santiago, Marcão, Miguelito Acosta",A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,235,150
tt6105774,The Reliant,2019,2019-10-24,Action,140,USA,English,NA,408747,408747,3.6,1373,Paul Munger,J.P. Johnston,Fervent House Media,"Kevin Sorbo, Julia Denton, Mollee Gray, Blake Burt, Marisa Lynae Hampton, Josh Murray, Kiera Strauss, Tyler Sanders, Eric Roberts, Brian Bosworth, Ian Lauer, Jenn Gotzon, Kevin Wayne, Bryan Friday, Nico Zahniser","Economic collapse causes widespread rioting and social unrest, leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy, ...",149,9
tt0043955,The Racket,1951,1952-02-01,"Crime, Drama, Film-Noir",88,USA,English,NA,NA,NA,6.7,2514,"John Cromwell, Mel Ferrer","William Wister Haines, W.R. Burnett",RKO Radio Pictures,"Robert Mitchum, Lizabeth Scott, Robert Ryan, William Talman, Ray Collins, Joyce Mackenzie, Robert Hutton, Virginia Huston, William Conrad, Walter Sande, Les Tremayne, Don Porter, Walter Baldwin, Brett King, Richard Karlan","In New York, two honest cops try to hinder a crime syndicate from moving into the precinct and also to prevent the mob's plan of electing a corrupt prosecutor to a judgeship.",50,30
tt0449059,Little Miss Sunshine,2006,2006-09-22,"Comedy, Drama",101,USA,English,8000000,101058954,59891098,7.8,431988,"Jonathan Dayton, Valerie Faris",Michael Arndt,Fox Searchlight Pictures,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin, Toni Collette, Steve Carell, Marc Turtletaub, Jill Talley, Brenda Canela, Julio Oscar Mechoso, Chuck Loring, Justin Shilton, Gordon Thomson, Steven Christopher Parker, Bryan Cranston",A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,952,254
tt3685668,Recovery,2016,2016-10-28,"Horror, Thriller",82,USA,English,NA,NA,NA,4.5,1704,Darrell Wheat,"Kyle Arrington, Darrell Wheat",Diablo Entertainment (II),"Kirby Bliss Blanton, Samuel Larsen, Rachel DiPillo, James Landry Hébert, Michael Filipowich, Alex Shaffer, John Pirruccello, Aaron Eisenberg, Alice McMunn, Joey Abril, Juliana A. Morgan, Josh Butcher, Kristen Hagen, Karri Davis, Cooper Karn","The night before their high school graduation, Jessie and her friends are guided by a 'Find My iPhone' app to recover her lost device from a house whose demented tenants are hell bent on making her a flesh and blood member of the family.",18,10
tt0037826,The Jade Mask,1945,1945-01-26,"Horror, Mystery, Sci-Fi",66,USA,English,75000,NA,NA,6.5,1095,Phil Rosen,"George Callahan, Earl Derr Biggers",Monogram Pictures,"Sidney Toler, Mantan Moreland, Edwin Luke, Hardie Albright, Frank Reicher, Janet Warren, Cyril Delevanti, Al Bridge, Ralph Lewis, Dorothy Granger, Edith Evanson, Joe Whitehead, Henry Hall, Jack Ingram, Danny Desmond","Eccentric scientist Harper lives in a spooky mansion with all the trimmings: hidden lab, secret panels, inscrutable butler, and greedy relatives with unusual talents. When Harper seems to ...",29,13
tt0156323,Screwed,2000,2000-05-12,"Comedy, Crime",81,USA,English,10000000,7201701,7027345,5.8,8321,"Scott Alexander, Larry Karaszewski","Scott Alexander, Larry Karaszewski",Universal Pictures,"Norm MacDonald, Dave Chappelle, Elaine Stritch, Danny DeVito, Daniel Benzali, Sherman Hemsley, Sarah Silverman, Malcolm Stewart, Lochlyn Munro, Brent Chapman, Brian Jensen, Shawn Macdonald, Kelly Fiddick, Helena Yea, Lorenzo Campbell","A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.",76,30
tt0106364,Batman: Mask of the Phantasm,1993,1993-12-25,"Animation, Action, Crime",76,USA,English,6000000,5635204,5635204,7.8,42411,"Kevin Altieri, Boyd Kirkland","Alan Burnett, Alan Burnett",Warner Bros. Animation,"Kevin Conroy, Dana Delany, Hart Bochner, Stacy Keach, Abe Vigoda, Dick Miller, John P. Ryan, Efrem Zimbalist Jr., Bob Hastings, Robert Costanzo, Mark Hamill, Jane Downs, Pat Musick, Vernee Watson, Ed Gilbert",Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,178,70
tt0841108,Hannah Takes the Stairs,2007,2007-08-22,"Comedy, Drama, Romance",83,USA,English,NA,26923,22815,5.6,1710,Joe Swanberg,"Joe Swanberg, Greta Gerwig",Film Science,"Greta Gerwig, Kent Osborne, Andrew Bujalski, Ry Russo-Young, Mark Duplass, Todd Rohal, Tipper Newton, Kris Rey, Kevin Bewersdorf, Ivan Albertson","Hannah is a recent college graduate interning at a Chicago production company. She is crushing on two writers at work, Matt and Paul, who share an office and keep her entertained. Will a ...",25,40
tt5702566,Stasis,2017,2017-06-04,"Action, Adventure, Sci-Fi",90,USA,English,NA,NA,NA,3,3453,Nicole Jones-Dion,Nicole Jones-Dion,PraxiScope Productions,"Anna Harr, Mark Grossman, London Grace, Tiana Masaniai, Caleb Thomas, Richard Lippert, Jeff Locker, Greg Lutz, Gregory Shelby, Embry Rose, Andrew Bering, William Frederick Knight, Maddison Bullock, Jim Coates, Alexandria Stevens",After a night out of partying Ava wakes up and sneaks back home only to find that somebody's already in her bed and they look exactly like her. Ava learns that a time-traveling fugitive has stolen her body and she is now a ghost and invisible to everyone.,92,5
tt0034587,Cat People,1942,1949-05-30,"Fantasy, Horror, Thriller",73,USA,"English, Czech, Serbian",134000,NA,NA,7.3,19254,Jacques Tourneur,DeWitt Bodeen,RKO Radio Pictures,"Simone Simon, Kent Smith, Tom Conway, Jane Randolph, Jack Holt",An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.,165,126
tt0033781,Keep 'Em Flying,1941,1941-11-28,"Action, Adventure, Comedy",86,USA,English,NA,NA,NA,6.7,1430,"Arthur Lubin, Ralph Ceder","True Boardman, Nat Perrin",Universal Pictures,"Bud Abbott, Lou Costello, Martha Raye, Carol Bruce, William Gargan, Dick Foran, Charles Lang, William B. Davidson, Truman Bradley, Loring Smith, William Forrest, Freddie Slack, The Six Hits","When a barnstorming stunt pilot decides to join the air corps, his two goofball assistants decide to go with him. Since the two are Abbott & Costello, the air corps doesn't know what it's in for.",18,5
tt0050105,An Affair to Remember,1957,1957-09-12,"Drama, Musical, Romance",115,USA,"English, French, Italian",NA,1854,NA,7.5,27148,Leo McCarey,"Delmer Daves, Leo McCarey",Jerry Wald Productions,"Cary Grant, Deborah Kerr, Richard Denning, Neva Patterson, Cathleen Nesbitt, Robert Q. Lewis, Charles Watts, Fortunio Bonanova",A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?,193,84
tt0059311,Incubus,1966,1966-10-26,Horror,78,USA,Esperanto,NA,NA,NA,6.2,1798,Leslie Stevens,Leslie Stevens,Contempo III Productions,"William Shatner, Allyson Ames, Eloise Hardt, Robert Fortier, Ann Atmar, Milos Milos","On a strange island inhabited by demons and spirits, a man battles the forces of evil.",70,44
tt0089393,Just One of the Guys,1985,1985-08-08,"Comedy, Romance",100,USA,English,NA,11528900,11528900,6.5,13701,Lisa Gottlieb,"Dennis Feldman, Jeff Franklin",Columbia Pictures,"Joyce Hyser, Clayton Rohner, Billy Jayne, Toni Hudson, William Zabka, Leigh McCloskey, Sherilyn Fenn, Deborah Goodrich, Arye Gross, Robert Fieldsteel, Stuart Charno, John Apicella, Kenneth Tigar, Steven Basil, J. Williams","Terry feels discriminated against when the summer jobs at Sun Tribune go to 2 guys. She decides to do something about it. She dresses like a guy and gets a haircut. Will students at the other high school notice? Girls notice ""him"".",81,35
tt0844666,Blackout,2008,2008-05-29,"Horror, Mystery, Thriller",120,USA,English,NA,NA,NA,5,3618,Rigoberto Castañeda,Ed Dougherty,Morabito Picture Company,"Amber Tamblyn, Aidan Gillen, Armie Hammer, Katie Stuart, Mabel Rivera, Claudia Bassols, Kate Jennings Grant, Emma Prescott, Erin Guzowski, Jim Arnold, Andrew Tarbet, Jane Partridge, Diana Van Proosdy, Peggy Batchelor, Rubén Castro",Three people from different walks of life find themselves trapped inside a stalled elevator. What at first seems like an inconvenience rapidly escalates into a nightmare.,32,21
tt0093894,The Running Man,1987,1988-02-05,"Action, Sci-Fi, Thriller",101,USA,English,27000000,38122105,38122105,6.7,138785,Paul Michael Glaser,"Stephen King, Steven E. de Souza",Braveworld Productions,"Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown, Jesse Ventura, Erland van Lidth, Marvin J. McIntyre, Gus Rethwisch, Professor Toru Tanaka, Mick Fleetwood, Dweezil Zappa, Richard Dawson, Karen Leigh Hopkins, Sven-Ole Thorsen, Edward Bunker","In a dystopian America, a falsely convicted policeman gets his shot at freedom when he must forcibly participate in a TV game show where convicts, runners, must battle killers for their freedom.",275,151
tt1699755,Peeples,2013,2013-05-10,"Comedy, Romance",95,USA,English,15000000,9307166,9177065,5.3,4608,Tina Gordon,Tina Gordon,34th Street Films,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson, Tyler James Williams, Melvin Van Peebles, Diahann Carroll, Kali Hawk, Kimrie Lewis, Malcolm Barrett, Ana Gasteyer, Briana Marin, Angelee Areu, Tuffy Questell, Jerome Preston Bates",Sparks fly when Wade Walker crashes the Peeples annual reunion in the Hamptons to ask for their precious daughter Grace's hand in marriage.,32,41
tt7578566,Scooby-Doo & Batman: The Brave and the Bold,2018,2018-01-09,"Animation, Action, Comedy",75,USA,English,NA,NA,NA,6.6,1485,Jake Castorena,"James Tucker, Paul Giacoppo",DC Entertainment,"Frank Welker, Grey Griffin, Matthew Lillard, Diedrich Bader, Kate Micucci, Jeff Bennett, Jeffrey Combs, John DiMaggio, Nika Futterman, Nicholas Guest, John Michael Higgins, Tom Kenny, Kevin Michael Richardson, Tara Strong, Fred Tatasciore",Batman teams up with the Scooby Doo gang when villains from both of their worlds unite to wreak havoc on the city.,11,7
